testerID,name,twitter
303592,Roger Voss,@vossroger
303593,Roger Voss,@vossroger
303594,,
303595,Joe Czerwinski,@JoeCz
303596,Joe Czerwinski,@JoeCz
303597,Paul Gregutt,@paulgwine
303598,Roger Voss,@vossroger
303599,Joe Czerwinski,@JoeCz
303600,,
303601,Anna Lee C. Iijima,
303602,,
303603,Roger Voss,@vossroger
303604,Lauren Buzzeo,@laurbuzz
303605,Paul Gregutt,@paulgwine
303606,,
303607,Roger Voss,@vossroger
303608,,
303609,,
303610,Paul Gregutt,@paulgwine
303611,Michael Schachner,@wineschach
303612,,
303613,Roger Voss,@vossroger
303614,Michael Schachner,@wineschach
303615,Michael Schachner,@wineschach
303616,Lauren Buzzeo,@laurbuzz
303617,Roger Voss,@vossroger
303618,Anna Lee C. Iijima,
303619,,
303620,Michael Schachner,@wineschach
303621,Michael Schachner,@wineschach
303622,Roger Voss,@vossroger
303623,,
303624,,
303625,,
303626,,
303627,,
303628,Michael Schachner,@wineschach
303629,,
303630,Paul Gregutt,@paulgwine
303631,Michael Schachner,@wineschach
303632,Michael Schachner,@wineschach
303633,,
303634,,
303635,,
303636,Michael Schachner,@wineschach
303637,,
303638,Michael Schachner,@wineschach
303639,Paul Gregutt,@paulgwine
303640,Michael Schachner,@wineschach
303641,Roger Voss,@vossroger
303642,Michael Schachner,@wineschach
303643,Roger Voss,@vossroger
303644,Roger Voss,@vossroger
303645,Roger Voss,@vossroger
303646,,
303647,Roger Voss,@vossroger
303648,Roger Voss,@vossroger
303649,,
303650,Paul Gregutt,@paulgwine
303651,,
303652,,
303653,Roger Voss,@vossroger
303654,,
303655,Paul Gregutt,@paulgwine
303656,,
303657,Roger Voss,@vossroger
303658,Michael Schachner,@wineschach
303659,,
303660,Paul Gregutt,@paulgwine
303661,,
303662,Paul Gregutt,@paulgwine
303663,,
303664,,
303665,Paul Gregutt,@paulgwine
303666,,
303667,Michael Schachner,@wineschach
303668,Joe Czerwinski,@JoeCz
303669,,
303670,,
303671,,
303672,Roger Voss,@vossroger
303673,,
303674,Michael Schachner,@wineschach
303675,,
303676,,
303677,Roger Voss,@vossroger
303678,,
303679,,
303680,Joe Czerwinski,@JoeCz
303681,Lauren Buzzeo,@laurbuzz
303682,Michael Schachner,@wineschach
303683,Lauren Buzzeo,@laurbuzz
303684,Lauren Buzzeo,@laurbuzz
303685,Lauren Buzzeo,@laurbuzz
303686,Joe Czerwinski,@JoeCz
303687,Virginie Boone,@vboone
303688,Roger Voss,@vossroger
303689,Virginie Boone,@vboone
303690,Roger Voss,@vossroger
303691,Roger Voss,@vossroger
303692,Roger Voss,@vossroger
303693,Michael Schachner,@wineschach
303694,Roger Voss,@vossroger
303695,Kerin O’Keefe,@kerinokeefe
303696,Kerin O’Keefe,@kerinokeefe
303697,Matt Kettmann,@mattkettmann
303698,Michael Schachner,@wineschach
303699,Roger Voss,@vossroger
303700,Roger Voss,@vossroger
303701,Kerin O’Keefe,@kerinokeefe
303702,Michael Schachner,@wineschach
303703,Anna Lee C. Iijima,
303704,Michael Schachner,@wineschach
303705,Virginie Boone,@vboone
303706,Kerin O’Keefe,@kerinokeefe
303707,Anna Lee C. Iijima,
303708,Paul Gregutt,@paulgwine
303709,Paul Gregutt,@paulgwine
303710,Michael Schachner,@wineschach
303711,Roger Voss,@vossroger
303712,Michael Schachner,@wineschach
303713,,
303714,,
303715,,
303716,Anna Lee C. Iijima,
303717,Anna Lee C. Iijima,
303718,,
303719,Michael Schachner,@wineschach
303720,,
303721,Michael Schachner,@wineschach
303722,Paul Gregutt,@paulgwine
303723,Roger Voss,@vossroger
303724,Paul Gregutt,@paulgwine
303725,Roger Voss,@vossroger
303726,Roger Voss,@vossroger
303727,Roger Voss,@vossroger
303728,Kerin O’Keefe,@kerinokeefe
303729,Michael Schachner,@wineschach
303730,Roger Voss,@vossroger
303731,Roger Voss,@vossroger
303732,Michael Schachner,@wineschach
303733,Jim Gordon,@gordone_cellars
303734,Lauren Buzzeo,@laurbuzz
303735,Anne Krebiehl MW,@AnneInVino
303736,Roger Voss,@vossroger
303737,Roger Voss,@vossroger
303738,Michael Schachner,@wineschach
303739,Susan Kostrzewa,@suskostrzewa
303740,Roger Voss,@vossroger
303741,Kerin O’Keefe,@kerinokeefe
303742,Roger Voss,@vossroger
303743,Kerin O’Keefe,@kerinokeefe
303744,Michael Schachner,@wineschach
303745,Kerin O’Keefe,@kerinokeefe
303746,Matt Kettmann,@mattkettmann
303747,Virginie Boone,@vboone
303748,Michael Schachner,@wineschach
303749,Jim Gordon,@gordone_cellars
303750,Roger Voss,@vossroger
303751,Matt Kettmann,@mattkettmann
303752,Roger Voss,@vossroger
303753,Lauren Buzzeo,@laurbuzz
303754,Anne Krebiehl MW,@AnneInVino
303755,Michael Schachner,@wineschach
303756,Michael Schachner,@wineschach
303757,Kerin O’Keefe,@kerinokeefe
303758,,
303759,Roger Voss,@vossroger
303760,Michael Schachner,@wineschach
303761,Michael Schachner,@wineschach
303762,Kerin O’Keefe,@kerinokeefe
303763,Anna Lee C. Iijima,
303764,Joe Czerwinski,@JoeCz
303765,Sean P. Sullivan,@wawinereport
303766,Anna Lee C. Iijima,
303767,,
303768,Michael Schachner,@wineschach
303769,Kerin O’Keefe,@kerinokeefe
303770,Kerin O’Keefe,@kerinokeefe
303771,,
303772,Roger Voss,@vossroger
303773,,
303774,,
303775,,
303776,,
303777,Kerin O’Keefe,@kerinokeefe
303778,,
303779,,
303780,Anna Lee C. Iijima,
303781,Anna Lee C. Iijima,
303782,Joe Czerwinski,@JoeCz
303783,Sean P. Sullivan,@wawinereport
303784,Roger Voss,@vossroger
303785,,
303786,Kerin O’Keefe,@kerinokeefe
303787,Kerin O’Keefe,@kerinokeefe
303788,Virginie Boone,@vboone
303789,Jim Gordon,@gordone_cellars
303790,Anne Krebiehl MW,@AnneInVino
303791,Paul Gregutt,@paulgwine
303792,Virginie Boone,@vboone
303793,Kerin O’Keefe,@kerinokeefe
303794,Paul Gregutt,@paulgwine
303795,Anna Lee C. Iijima,
303796,Paul Gregutt,@paulgwine
303797,Kerin O’Keefe,@kerinokeefe
303798,Kerin O’Keefe,@kerinokeefe
303799,Kerin O’Keefe,@kerinokeefe
303800,Kerin O’Keefe,@kerinokeefe
303801,Anna Lee C. Iijima,
303802,Michael Schachner,@wineschach
303803,Paul Gregutt,@paulgwine
303804,Paul Gregutt,@paulgwine
303805,Kerin O’Keefe,@kerinokeefe
303806,Michael Schachner,@wineschach
303807,Matt Kettmann,@mattkettmann
303808,Jim Gordon,@gordone_cellars
303809,Michael Schachner,@wineschach
303810,Michael Schachner,@wineschach
303811,Virginie Boone,@vboone
303812,Roger Voss,@vossroger
303813,Jim Gordon,@gordone_cellars
303814,Roger Voss,@vossroger
303815,Roger Voss,@vossroger
303816,Joe Czerwinski,@JoeCz
303817,Roger Voss,@vossroger
303818,Kerin O’Keefe,@kerinokeefe
303819,Roger Voss,@vossroger
303820,Roger Voss,@vossroger
303821,,
303822,Michael Schachner,@wineschach
303823,,
303824,Roger Voss,@vossroger
303825,Joe Czerwinski,@JoeCz
303826,Joe Czerwinski,@JoeCz
303827,Kerin O’Keefe,@kerinokeefe
303828,,
303829,,
303830,Roger Voss,@vossroger
303831,Kerin O’Keefe,@kerinokeefe
303832,,
303833,Roger Voss,@vossroger
303834,Roger Voss,@vossroger
303835,Joe Czerwinski,@JoeCz
303836,Kerin O’Keefe,@kerinokeefe
303837,Roger Voss,@vossroger
303838,Kerin O’Keefe,@kerinokeefe
303839,Roger Voss,@vossroger
303840,,
303841,,
303842,Roger Voss,@vossroger
303843,Kerin O’Keefe,@kerinokeefe
303844,Roger Voss,@vossroger
303845,Kerin O’Keefe,@kerinokeefe
303846,Roger Voss,@vossroger
303847,,
303848,,
303849,,
303850,,
303851,Joe Czerwinski,@JoeCz
303852,Paul Gregutt,@paulgwine
303853,Roger Voss,@vossroger
303854,Roger Voss,@vossroger
303855,Roger Voss,@vossroger
303856,,
303857,Michael Schachner,@wineschach
303858,,
303859,,
303860,,
303861,,
303862,,
303863,,
303864,Roger Voss,@vossroger
303865,,
303866,,
303867,Paul Gregutt,@paulgwine
303868,,
303869,,
303870,,
303871,Roger Voss,@vossroger
303872,Joe Czerwinski,@JoeCz
303873,,
303874,Paul Gregutt,@paulgwine
303875,Paul Gregutt,@paulgwine
303876,,
303877,,
303878,Roger Voss,@vossroger
303879,,
303880,,
303881,,
303882,Paul Gregutt,@paulgwine
303883,Roger Voss,@vossroger
303884,,
303885,Paul Gregutt,@paulgwine
303886,Michael Schachner,@wineschach
303887,,
303888,Michael Schachner,@wineschach
303889,Paul Gregutt,@paulgwine
303890,,
303891,Michael Schachner,@wineschach
303892,Roger Voss,@vossroger
303893,,
303894,,
303895,Roger Voss,@vossroger
303896,Michael Schachner,@wineschach
303897,,
303898,Michael Schachner,@wineschach
303899,,
303900,Paul Gregutt,@paulgwine
303901,Kerin O’Keefe,@kerinokeefe
303902,Virginie Boone,@vboone
303903,Kerin O’Keefe,@kerinokeefe
303904,Roger Voss,@vossroger
303905,Virginie Boone,@vboone
303906,Kerin O’Keefe,@kerinokeefe
303907,Roger Voss,@vossroger
303908,Kerin O’Keefe,@kerinokeefe
303909,Kerin O’Keefe,@kerinokeefe
303910,Kerin O’Keefe,@kerinokeefe
303911,Kerin O’Keefe,@kerinokeefe
303912,Kerin O’Keefe,@kerinokeefe
303913,Paul Gregutt,@paulgwine
303914,Roger Voss,@vossroger
303915,Kerin O’Keefe,@kerinokeefe
303916,Virginie Boone,@vboone
303917,Matt Kettmann,@mattkettmann
303918,Michael Schachner,@wineschach
303919,Kerin O’Keefe,@kerinokeefe
303920,Michael Schachner,@wineschach
303921,Matt Kettmann,@mattkettmann
303922,Paul Gregutt,@paulgwine
303923,Roger Voss,@vossroger
303924,Virginie Boone,@vboone
303925,Kerin O’Keefe,@kerinokeefe
303926,Matt Kettmann,@mattkettmann
303927,Kerin O’Keefe,@kerinokeefe
303928,Kerin O’Keefe,@kerinokeefe
303929,Virginie Boone,@vboone
303930,Michael Schachner,@wineschach
303931,Michael Schachner,@wineschach
303932,,
303933,,
303934,Michael Schachner,@wineschach
303935,Michael Schachner,@wineschach
303936,Michael Schachner,@wineschach
303937,,
303938,,
303939,Roger Voss,@vossroger
303940,,
303941,Michael Schachner,@wineschach
303942,Michael Schachner,@wineschach
303943,Virginie Boone,@vboone
303944,,
303945,Michael Schachner,@wineschach
303946,Roger Voss,@vossroger
303947,,
303948,Joe Czerwinski,@JoeCz
303949,Roger Voss,@vossroger
303950,Joe Czerwinski,@JoeCz
303951,Roger Voss,@vossroger
303952,Michael Schachner,@wineschach
303953,Joe Czerwinski,@JoeCz
303954,Michael Schachner,@wineschach
303955,,
303956,Roger Voss,@vossroger
303957,Roger Voss,@vossroger
303958,,
303959,Michael Schachner,@wineschach
303960,Michael Schachner,@wineschach
303961,Paul Gregutt,@paulgwine
303962,Michael Schachner,@wineschach
303963,Roger Voss,@vossroger
303964,Roger Voss,@vossroger
303965,Roger Voss,@vossroger
303966,,
303967,,
303968,,
303969,,
303970,Lauren Buzzeo,@laurbuzz
303971,,
303972,Roger Voss,@vossroger
303973,Roger Voss,@vossroger
303974,Roger Voss,@vossroger
303975,,
303976,,
303977,,
303978,,
303979,,
303980,Joe Czerwinski,@JoeCz
303981,Paul Gregutt,@paulgwine
303982,,
303983,Joe Czerwinski,@JoeCz
303984,Roger Voss,@vossroger
303985,,
303986,,
303987,,
303988,,
303989,,
303990,,
303991,,
303992,Paul Gregutt,@paulgwine
303993,,
303994,,
303995,,
303996,Michael Schachner,@wineschach
303997,,
303998,Anna Lee C. Iijima,
303999,Michael Schachner,@wineschach
304000,Anna Lee C. Iijima,
304001,Michael Schachner,@wineschach
304002,,
304003,Michael Schachner,@wineschach
304004,,
304005,Roger Voss,@vossroger
304006,Roger Voss,@vossroger
304007,Kerin O’Keefe,@kerinokeefe
304008,Jeff Jenssen,@worldwineguys
304009,Paul Gregutt,@paulgwine
304010,Anna Lee C. Iijima,
304011,Kerin O’Keefe,@kerinokeefe
304012,Michael Schachner,@wineschach
304013,Lauren Buzzeo,@laurbuzz
304014,Sean P. Sullivan,@wawinereport
304015,Paul Gregutt,@paulgwine
304016,Joe Czerwinski,@JoeCz
304017,Michael Schachner,@wineschach
304018,Joe Czerwinski,@JoeCz
304019,Kerin O’Keefe,@kerinokeefe
304020,Jeff Jenssen,@worldwineguys
304021,,
304022,,
304023,Paul Gregutt,@paulgwine
304024,Michael Schachner,@wineschach
304025,Lauren Buzzeo,@laurbuzz
304026,Lauren Buzzeo,@laurbuzz
304027,Kerin O’Keefe,@kerinokeefe
304028,Sean P. Sullivan,@wawinereport
304029,Virginie Boone,@vboone
304030,Jim Gordon,@gordone_cellars
304031,Matt Kettmann,@mattkettmann
304032,Matt Kettmann,@mattkettmann
304033,Roger Voss,@vossroger
304034,Sean P. Sullivan,@wawinereport
304035,Sean P. Sullivan,@wawinereport
304036,Roger Voss,@vossroger
304037,Roger Voss,@vossroger
304038,Roger Voss,@vossroger
304039,Roger Voss,@vossroger
304040,Kerin O’Keefe,@kerinokeefe
304041,Kerin O’Keefe,@kerinokeefe
304042,Sean P. Sullivan,@wawinereport
304043,Sean P. Sullivan,@wawinereport
304044,Sean P. Sullivan,@wawinereport
304045,Sean P. Sullivan,@wawinereport
304046,Michael Schachner,@wineschach
304047,Michael Schachner,@wineschach
304048,Anna Lee C. Iijima,
304049,Mike DeSimone,@worldwineguys
304050,Joe Czerwinski,@JoeCz
304051,Michael Schachner,@wineschach
304052,Michael Schachner,@wineschach
304053,Sean P. Sullivan,@wawinereport
304054,Kerin O’Keefe,@kerinokeefe
304055,Michael Schachner,@wineschach
304056,Sean P. Sullivan,@wawinereport
304057,Matt Kettmann,@mattkettmann
304058,Virginie Boone,@vboone
304059,Virginie Boone,@vboone
304060,Sean P. Sullivan,@wawinereport
304061,Roger Voss,@vossroger
304062,Virginie Boone,@vboone
304063,Virginie Boone,@vboone
304064,Sean P. Sullivan,@wawinereport
304065,Anna Lee C. Iijima,
304066,Sean P. Sullivan,@wawinereport
304067,Virginie Boone,@vboone
304068,Kerin O’Keefe,@kerinokeefe
304069,Kerin O’Keefe,@kerinokeefe
304070,Jim Gordon,@gordone_cellars
304071,Kerin O’Keefe,@kerinokeefe
304072,Sean P. Sullivan,@wawinereport
304073,Virginie Boone,@vboone
304074,Anne Krebiehl MW,@AnneInVino
304075,Matt Kettmann,@mattkettmann
304076,Virginie Boone,@vboone
304077,Sean P. Sullivan,@wawinereport
304078,Virginie Boone,@vboone
304079,Matt Kettmann,@mattkettmann
304080,Virginie Boone,@vboone
304081,Sean P. Sullivan,@wawinereport
304082,Roger Voss,@vossroger
304083,Jim Gordon,@gordone_cellars
304084,Matt Kettmann,@mattkettmann
304085,Virginie Boone,@vboone
304086,Michael Schachner,@wineschach
304087,Sean P. Sullivan,@wawinereport
304088,Virginie Boone,@vboone
304089,Michael Schachner,@wineschach
304090,Kerin O’Keefe,@kerinokeefe
304091,Roger Voss,@vossroger
304092,Roger Voss,@vossroger
304093,Roger Voss,@vossroger
304094,Roger Voss,@vossroger
304095,Paul Gregutt,@paulgwine
304096,Virginie Boone,@vboone
304097,Virginie Boone,@vboone
304098,Roger Voss,@vossroger
304099,Michael Schachner,@wineschach
304100,Joe Czerwinski,@JoeCz
304101,Virginie Boone,@vboone
304102,Virginie Boone,@vboone
304103,Virginie Boone,@vboone
304104,Virginie Boone,@vboone
304105,Michael Schachner,@wineschach
304106,Virginie Boone,@vboone
304107,Paul Gregutt,@paulgwine
304108,Roger Voss,@vossroger
304109,Roger Voss,@vossroger
304110,Michael Schachner,@wineschach
304111,Virginie Boone,@vboone
304112,Virginie Boone,@vboone
304113,Virginie Boone,@vboone
304114,Jim Gordon,@gordone_cellars
304115,Anna Lee C. Iijima,
304116,Anna Lee C. Iijima,
304117,Jim Gordon,@gordone_cellars
304118,Jim Gordon,@gordone_cellars
304119,Jim Gordon,@gordone_cellars
304120,Kerin O’Keefe,@kerinokeefe
304121,Anna Lee C. Iijima,
304122,Roger Voss,@vossroger
304123,Roger Voss,@vossroger
304124,Jim Gordon,@gordone_cellars
304125,Jim Gordon,@gordone_cellars
304126,Kerin O’Keefe,@kerinokeefe
304127,Kerin O’Keefe,@kerinokeefe
304128,Roger Voss,@vossroger
304129,Roger Voss,@vossroger
304130,Roger Voss,@vossroger
304131,Virginie Boone,@vboone
304132,Roger Voss,@vossroger
304133,Matt Kettmann,@mattkettmann
304134,Paul Gregutt,@paulgwine
304135,Roger Voss,@vossroger
304136,Roger Voss,@vossroger
304137,Roger Voss,@vossroger
304138,Joe Czerwinski,@JoeCz
304139,Roger Voss,@vossroger
304140,Roger Voss,@vossroger
304141,Paul Gregutt,@paulgwine
304142,Roger Voss,@vossroger
304143,Roger Voss,@vossroger
304144,Jim Gordon,@gordone_cellars
304145,Kerin O’Keefe,@kerinokeefe
304146,Roger Voss,@vossroger
304147,Matt Kettmann,@mattkettmann
304148,Paul Gregutt,@paulgwine
304149,Matt Kettmann,@mattkettmann
304150,Matt Kettmann,@mattkettmann
304151,Sean P. Sullivan,@wawinereport
304152,Roger Voss,@vossroger
304153,Paul Gregutt,@paulgwine
304154,Virginie Boone,@vboone
304155,Kerin O’Keefe,@kerinokeefe
304156,Roger Voss,@vossroger
304157,Matt Kettmann,@mattkettmann
304158,Virginie Boone,@vboone
304159,Virginie Boone,@vboone
304160,Matt Kettmann,@mattkettmann
304161,Jim Gordon,@gordone_cellars
304162,Jim Gordon,@gordone_cellars
304163,Roger Voss,@vossroger
304164,Kerin O’Keefe,@kerinokeefe
304165,Roger Voss,@vossroger
304166,Matt Kettmann,@mattkettmann
304167,Kerin O’Keefe,@kerinokeefe
304168,Paul Gregutt,@paulgwine
304169,Sean P. Sullivan,@wawinereport
304170,Anna Lee C. Iijima,
304171,Jim Gordon,@gordone_cellars
304172,Alexander Peartree,
304173,Sean P. Sullivan,@wawinereport
304174,Virginie Boone,@vboone
304175,Virginie Boone,@vboone
304176,Matt Kettmann,@mattkettmann
304177,Virginie Boone,@vboone
304178,Sean P. Sullivan,@wawinereport
304179,Sean P. Sullivan,@wawinereport
304180,Sean P. Sullivan,@wawinereport
304181,Alexander Peartree,
304182,Anna Lee C. Iijima,
304183,Michael Schachner,@wineschach
304184,Roger Voss,@vossroger
304185,Roger Voss,@vossroger
304186,Kerin O’Keefe,@kerinokeefe
304187,Virginie Boone,@vboone
304188,Matt Kettmann,@mattkettmann
304189,Anna Lee C. Iijima,
304190,Anna Lee C. Iijima,
304191,Kerin O’Keefe,@kerinokeefe
304192,Virginie Boone,@vboone
304193,Michael Schachner,@wineschach
304194,Matt Kettmann,@mattkettmann
304195,Matt Kettmann,@mattkettmann
304196,Sean P. Sullivan,@wawinereport
304197,Michael Schachner,@wineschach
304198,Roger Voss,@vossroger
304199,Michael Schachner,@wineschach
304200,Michael Schachner,@wineschach
304201,Virginie Boone,@vboone
304202,Jim Gordon,@gordone_cellars
304203,Kerin O’Keefe,@kerinokeefe
304204,Matt Kettmann,@mattkettmann
304205,Roger Voss,@vossroger
304206,Sean P. Sullivan,@wawinereport
304207,Lauren Buzzeo,@laurbuzz
304208,Michael Schachner,@wineschach
304209,Roger Voss,@vossroger
304210,Kerin O’Keefe,@kerinokeefe
304211,Michael Schachner,@wineschach
304212,Roger Voss,@vossroger
304213,Roger Voss,@vossroger
304214,Roger Voss,@vossroger
304215,Matt Kettmann,@mattkettmann
304216,Anna Lee C. Iijima,
304217,Virginie Boone,@vboone
304218,Kerin O’Keefe,@kerinokeefe
304219,Roger Voss,@vossroger
304220,Michael Schachner,@wineschach
304221,Virginie Boone,@vboone
304222,Kerin O’Keefe,@kerinokeefe
304223,Kerin O’Keefe,@kerinokeefe
304224,Michael Schachner,@wineschach
304225,Matt Kettmann,@mattkettmann
304226,Roger Voss,@vossroger
304227,Matt Kettmann,@mattkettmann
304228,Roger Voss,@vossroger
304229,Jim Gordon,@gordone_cellars
304230,Virginie Boone,@vboone
304231,Kerin O’Keefe,@kerinokeefe
304232,Michael Schachner,@wineschach
304233,Anna Lee C. Iijima,
304234,Sean P. Sullivan,@wawinereport
304235,Sean P. Sullivan,@wawinereport
304236,Joe Czerwinski,@JoeCz
304237,Matt Kettmann,@mattkettmann
304238,Virginie Boone,@vboone
304239,Virginie Boone,@vboone
304240,Roger Voss,@vossroger
304241,Virginie Boone,@vboone
304242,Michael Schachner,@wineschach
304243,Virginie Boone,@vboone
304244,Mike DeSimone,@worldwineguys
304245,Sean P. Sullivan,@wawinereport
304246,Jim Gordon,@gordone_cellars
304247,Jim Gordon,@gordone_cellars
304248,Michael Schachner,@wineschach
304249,Jim Gordon,@gordone_cellars
304250,Jim Gordon,@gordone_cellars
304251,Sean P. Sullivan,@wawinereport
304252,Sean P. Sullivan,@wawinereport
304253,Michael Schachner,@wineschach
304254,Jim Gordon,@gordone_cellars
304255,Sean P. Sullivan,@wawinereport
304256,Matt Kettmann,@mattkettmann
304257,Jim Gordon,@gordone_cellars
304258,Michael Schachner,@wineschach
304259,Kerin O’Keefe,@kerinokeefe
304260,Michael Schachner,@wineschach
304261,Sean P. Sullivan,@wawinereport
304262,Sean P. Sullivan,@wawinereport
304263,Roger Voss,@vossroger
304264,Virginie Boone,@vboone
304265,Michael Schachner,@wineschach
304266,Roger Voss,@vossroger
304267,Roger Voss,@vossroger
304268,Virginie Boone,@vboone
304269,Sean P. Sullivan,@wawinereport
304270,Virginie Boone,@vboone
304271,Jim Gordon,@gordone_cellars
304272,Joe Czerwinski,@JoeCz
304273,Anna Lee C. Iijima,
304274,Kerin O’Keefe,@kerinokeefe
304275,Jim Gordon,@gordone_cellars
304276,Sean P. Sullivan,@wawinereport
304277,Sean P. Sullivan,@wawinereport
304278,Roger Voss,@vossroger
304279,Roger Voss,@vossroger
304280,Roger Voss,@vossroger
304281,Virginie Boone,@vboone
304282,Virginie Boone,@vboone
304283,Roger Voss,@vossroger
304284,Virginie Boone,@vboone
304285,Roger Voss,@vossroger
304286,Michael Schachner,@wineschach
304287,Michael Schachner,@wineschach
304288,Michael Schachner,@wineschach
304289,Roger Voss,@vossroger
304290,,
304291,,
304292,,
304293,,
304294,Michael Schachner,@wineschach
304295,,
304296,Susan Kostrzewa,@suskostrzewa
304297,Paul Gregutt,@paulgwine
304298,,
304299,,
304300,Paul Gregutt,@paulgwine
304301,,
304302,Paul Gregutt,@paulgwine
304303,Roger Voss,@vossroger
304304,Roger Voss,@vossroger
304305,,
304306,,
304307,Joe Czerwinski,@JoeCz
304308,,
304309,,
304310,,
304311,,
304312,Michael Schachner,@wineschach
304313,,
304314,Roger Voss,@vossroger
304315,Michael Schachner,@wineschach
304316,Roger Voss,@vossroger
304317,,
304318,Roger Voss,@vossroger
304319,Roger Voss,@vossroger
304320,Paul Gregutt,@paulgwine
304321,,
304322,Michael Schachner,@wineschach
304323,,
304324,,
304325,,
304326,Roger Voss,@vossroger
304327,Paul Gregutt,@paulgwine
304328,Paul Gregutt,@paulgwine
304329,Roger Voss,@vossroger
304330,Michael Schachner,@wineschach
304331,,
304332,,
304333,,
304334,Joe Czerwinski,@JoeCz
304335,Michael Schachner,@wineschach
304336,Virginie Boone,@vboone
304337,Michael Schachner,@wineschach
304338,Virginie Boone,@vboone
304339,Virginie Boone,@vboone
304340,Kerin O’Keefe,@kerinokeefe
304341,Paul Gregutt,@paulgwine
304342,Paul Gregutt,@paulgwine
304343,Paul Gregutt,@paulgwine
304344,Virginie Boone,@vboone
304345,Virginie Boone,@vboone
304346,Paul Gregutt,@paulgwine
304347,Jim Gordon,@gordone_cellars
304348,Virginie Boone,@vboone
304349,Matt Kettmann,@mattkettmann
304350,Paul Gregutt,@paulgwine
304351,Virginie Boone,@vboone
304352,Virginie Boone,@vboone
304353,Kerin O’Keefe,@kerinokeefe
304354,Virginie Boone,@vboone
304355,Michael Schachner,@wineschach
304356,Kerin O’Keefe,@kerinokeefe
304357,Roger Voss,@vossroger
304358,Roger Voss,@vossroger
304359,Roger Voss,@vossroger
304360,Roger Voss,@vossroger
304361,Roger Voss,@vossroger
304362,Roger Voss,@vossroger
304363,Roger Voss,@vossroger
304364,Roger Voss,@vossroger
304365,Roger Voss,@vossroger
304366,,
304367,,
304368,Michael Schachner,@wineschach
304369,Roger Voss,@vossroger
304370,Michael Schachner,@wineschach
304371,,
304372,Roger Voss,@vossroger
304373,Roger Voss,@vossroger
304374,Roger Voss,@vossroger
304375,,
304376,Paul Gregutt,@paulgwine
304377,,
304378,Roger Voss,@vossroger
304379,Michael Schachner,@wineschach
304380,Roger Voss,@vossroger
304381,Paul Gregutt,@paulgwine
304382,Paul Gregutt,@paulgwine
304383,Roger Voss,@vossroger
304384,Roger Voss,@vossroger
304385,Roger Voss,@vossroger
304386,Roger Voss,@vossroger
304387,Roger Voss,@vossroger
304388,Roger Voss,@vossroger
304389,Roger Voss,@vossroger
304390,Sean P. Sullivan,@wawinereport
304391,Sean P. Sullivan,@wawinereport
304392,Sean P. Sullivan,@wawinereport
304393,Jim Gordon,@gordone_cellars
304394,Sean P. Sullivan,@wawinereport
304395,Sean P. Sullivan,@wawinereport
304396,Sean P. Sullivan,@wawinereport
304397,Jim Gordon,@gordone_cellars
304398,Roger Voss,@vossroger
304399,Roger Voss,@vossroger
304400,Virginie Boone,@vboone
304401,Anna Lee C. Iijima,
304402,Roger Voss,@vossroger
304403,Roger Voss,@vossroger
304404,Kerin O’Keefe,@kerinokeefe
304405,Roger Voss,@vossroger
304406,Anna Lee C. Iijima,
304407,Michael Schachner,@wineschach
304408,Anna Lee C. Iijima,
304409,Virginie Boone,@vboone
304410,Roger Voss,@vossroger
304411,Sean P. Sullivan,@wawinereport
304412,Sean P. Sullivan,@wawinereport
304413,Sean P. Sullivan,@wawinereport
304414,Roger Voss,@vossroger
304415,Matt Kettmann,@mattkettmann
304416,Michael Schachner,@wineschach
304417,Kerin O’Keefe,@kerinokeefe
304418,Sean P. Sullivan,@wawinereport
304419,Sean P. Sullivan,@wawinereport
304420,Sean P. Sullivan,@wawinereport
304421,Michael Schachner,@wineschach
304422,Matt Kettmann,@mattkettmann
304423,Jim Gordon,@gordone_cellars
304424,Michael Schachner,@wineschach
304425,Sean P. Sullivan,@wawinereport
304426,Kerin O’Keefe,@kerinokeefe
304427,Matt Kettmann,@mattkettmann
304428,Matt Kettmann,@mattkettmann
304429,Kerin O’Keefe,@kerinokeefe
304430,Roger Voss,@vossroger
304431,Roger Voss,@vossroger
304432,Jim Gordon,@gordone_cellars
304433,Kerin O’Keefe,@kerinokeefe
304434,Roger Voss,@vossroger
304435,Roger Voss,@vossroger
304436,Roger Voss,@vossroger
304437,Roger Voss,@vossroger
304438,Anna Lee C. Iijima,
304439,Matt Kettmann,@mattkettmann
304440,Roger Voss,@vossroger
304441,Michael Schachner,@wineschach
304442,Kerin O’Keefe,@kerinokeefe
304443,Sean P. Sullivan,@wawinereport
304444,Kerin O’Keefe,@kerinokeefe
304445,Paul Gregutt,@paulgwine
304446,,
304447,Joe Czerwinski,@JoeCz
304448,Michael Schachner,@wineschach
304449,,
304450,Roger Voss,@vossroger
304451,Paul Gregutt,@paulgwine
304452,Virginie Boone,@vboone
304453,Roger Voss,@vossroger
304454,Roger Voss,@vossroger
304455,Virginie Boone,@vboone
304456,,
304457,,
304458,,
304459,,
304460,Michael Schachner,@wineschach
304461,Michael Schachner,@wineschach
304462,Virginie Boone,@vboone
304463,,
304464,,
304465,,
304466,,
304467,Virginie Boone,@vboone
304468,Virginie Boone,@vboone
304469,Sean P. Sullivan,@wawinereport
304470,Kerin O’Keefe,@kerinokeefe
304471,Sean P. Sullivan,@wawinereport
