ratingID,wineID,score,review,userID
403761,103761,1,elegant,503761
403762,103762,4,fresh,503762
403763,103763,2,abundant,503763
403764,103764,1,spicy,503764
403765,103765,2,dense,503765
403766,103766,5,delicate,503766
403767,103767,3,soft,503767
403768,103768,3,juicy,503768
403769,103769,1,earthy,503769
403770,103770,3,sweet,503770
403771,103771,3,opulent,503771
403772,103772,4,crisp,503772
403773,103773,2,aggressive,503773
403774,103774,3,abundant,503774
403775,103775,5,spicy,503775
403776,103776,4,nutty,503776
403777,103777,2,soft,503777
403778,103778,2,crisp,503778
403779,103779,5,medium,503779
403780,103780,3,silky,503780
403781,103781,1,opulent,503781
403782,103782,0,nutty,503782
403783,103783,4,juicy,503783
403784,103784,0,earthy,503784
403785,103785,5,abundant,503785
403786,103786,3,creamy,503786
403787,103787,4,medium,503787
403788,103788,1,velvety,503788
403789,103789,0,medium,503789
403790,103790,0,juicy,503790
403791,103791,4,velvety,503791
403792,103792,2,soft,503792
403793,103793,2,nutty,503793
403794,103794,3,soft,503794
403795,103795,1,spicy,503795
403796,103796,0,dry,503796
403797,103797,5,soft,503797
403798,103798,3,dense,503798
403799,103799,2,silky,503799
403800,103800,5,sweet,503800
403801,103801,4,creamy,503801
403802,103802,5,delicate,503802
403803,103803,5,crisp,503803
403804,103804,2,soft,503804
403805,103805,5,fragrant,503805
403806,103806,5,velvety,503806
403807,103807,0,soft,503807
403808,103808,5,earthy,503808
403809,103809,4,elegant,503809
403810,103810,0,fresh,503810
403811,103811,0,opulent,503811
403812,103812,2,elegant,503812
403813,103813,3,sweet,503813
403814,103814,3,crisp,503814
403815,103815,5,medium,503815
403816,103816,1,dry,503816
403817,103817,0,abundant,503817
403818,103818,2,unoaked,503818
403819,103819,4,fragrant,503819
403820,103820,3,dense,503820
403821,103821,3,delicate,503821
403822,103822,4,medium,503822
403823,103823,5,crisp,503823
403824,103824,4,opulent,503824
403825,103825,1,crisp,503825
403826,103826,1,medium,503826
403827,103827,3,abundant,503827
403828,103828,0,fresh,503828
403829,103829,3,fresh,503829
403830,103830,0,dense,503830
403831,103831,2,earthy,503831
403832,103832,3,dry,503832
403833,103833,4,soft,503833
403834,103834,2,soft,503834
403835,103835,3,velvety,503835
403836,103836,3,sweet,503836
403837,103837,0,juicy,503837
403838,103838,3,velvety,503838
403839,103839,3,dry,503839
403840,103840,4,soft,503840
403841,103841,2,velvety,503841
403842,103842,3,nutty,503842
403843,103843,5,juicy,503843
403844,103844,5,spicy,503844
403845,103845,3,unoaked,503845
403846,103846,4,spicy,503846
403847,103847,4,fresh,503847
403848,103848,3,crisp,503848
403849,103849,3,medium,503849
403850,103850,2,fragrant,503850
403851,103851,3,silky,503851
403852,103852,0,medium,503852
403853,103853,3,unoaked,503853
403854,103854,5,abundant,503854
403855,103855,2,soft,503855
403856,103856,0,juicy,503856
403857,103857,0,aggressive,503857
403858,103858,4,elegant,503858
403859,103859,0,fragrant,503859
403860,103860,5,velvety,503860
403861,103861,2,unoaked,503861
403862,103862,5,crisp,503862
403863,103863,0,silky,503863
403864,103864,2,spicy,503864
403865,103865,5,juicy,503865
403866,103866,4,crisp,503866
403867,103867,2,juicy,503867
403868,103868,1,unoaked,503868
403869,103869,5,opulent,503869
403870,103870,0,opulent,503870
403871,103871,2,juicy,503871
403872,103872,3,nutty,503872
403873,103873,5,abundant,503873
403874,103874,4,juicy,503874
403875,103875,5,dense,503875
403876,103876,3,aggressive,503876
403877,103877,1,earthy,503877
403878,103878,0,crisp,503878
403879,103879,2,sweet,503879
403880,103880,0,aggressive,503880
403881,103881,5,bone,503881
403882,103882,1,spicy,503882
403883,103883,5,velvety,503883
403884,103884,3,unoaked,503884
403885,103885,5,spicy,503885
403886,103886,4,aggressive,503886
403887,103887,0,fresh,503887
403888,103888,3,opulent,503888
403889,103889,5,silky,503889
403890,103890,2,dry,503890
403891,103891,0,delicate,503891
403892,103892,2,creamy,503892
403893,103893,0,medium,503893
403894,103894,3,creamy,503894
403895,103895,3,dense,503895
403896,103896,1,earthy,503896
403897,103897,2,nutty,503897
403898,103898,0,creamy,503898
403899,103899,3,fragrant,503899
403900,103900,4,elegant,503900
403901,103901,3,aggressive,503901
403902,103902,5,earthy,503902
403903,103903,3,medium,503903
403904,103904,0,dry,503904
403905,103905,0,abundant,503905
403906,103906,4,juicy,503906
403907,103907,0,sweet,503907
403908,103908,5,abundant,503908
403909,103909,1,opulent,503909
403910,103910,4,dense,503910
403911,103911,4,velvety,503911
403912,103912,4,velvety,503912
403913,103913,1,nutty,503913
403914,103914,0,crisp,503914
403915,103915,1,earthy,503915
403916,103916,4,juicy,503916
403917,103917,1,fragrant,503917
403918,103918,0,dry,503918
403919,103919,3,sweet,503919
403920,103920,4,bone,503920
403921,103921,5,medium,503921
403922,103922,2,elegant,503922
403923,103923,4,medium,503923
403924,103924,0,fresh,503924
403925,103925,2,fragrant,503925
403926,103926,2,bone,503926
403927,103927,4,fragrant,503927
403928,103928,0,spicy,503928
403929,103929,2,delicate,503929
403930,103930,4,silky,503930
403931,103931,4,unoaked,503931
403932,103932,0,velvety,503932
403933,103933,3,crisp,503933
403934,103934,3,dense,503934
403935,103935,2,bone,503935
403936,103936,5,dense,503936
403937,103937,4,bone,503937
403938,103938,4,soft,503938
403939,103939,1,dry,503939
403940,103940,2,bone,503940
403941,103941,2,fragrant,503941
403942,103942,3,unoaked,503942
403943,103943,2,abundant,503943
403944,103944,0,nutty,503944
403945,103945,2,velvety,503945
403946,103946,2,dry,503946
403947,103947,5,earthy,503947
403948,103948,1,delicate,503948
403949,103949,2,fresh,503949
403950,103950,1,dry,503950
403951,103951,4,medium,503951
403952,103952,2,opulent,503952
403953,103953,1,bone,503953
403954,103954,2,unoaked,503954
403955,103955,5,dry,503955
403956,103956,1,dry,503956
403957,103957,2,medium,503957
403958,103958,2,fragrant,503958
403959,103959,3,juicy,503959
403960,103960,0,silky,503960
403961,103961,5,opulent,503961
403962,103962,2,crisp,503962
403963,103963,5,silky,503963
403964,103964,2,fresh,503964
403965,103965,3,dry,503965
403966,103966,3,crisp,503966
403967,103967,4,soft,503967
403968,103968,1,unoaked,503968
403969,103969,2,unoaked,503969
403970,103970,1,dense,503970
403971,103971,4,crisp,503971
403972,103972,2,aggressive,503972
403973,103973,3,abundant,503973
403974,103974,0,silky,503974
403975,103975,0,fragrant,503975
403976,103976,2,silky,503976
403977,103977,2,unoaked,503977
403978,103978,5,crisp,503978
403979,103979,1,velvety,503979
403980,103980,2,earthy,503980
403981,103981,4,elegant,503981
403982,103982,3,juicy,503982
403983,103983,1,medium,503983
403984,103984,0,medium,503984
403985,103985,1,silky,503985
403986,103986,3,fragrant,503986
403987,103987,3,dry,503987
403988,103988,1,crisp,503988
403989,103989,1,elegant,503989
403990,103990,5,opulent,503990
403991,103991,2,abundant,503991
403992,103992,1,velvety,503992
403993,103993,5,soft,503993
403994,103994,2,earthy,503994
403995,103995,5,crisp,503995
403996,103996,4,dense,503996
403997,103997,0,elegant,503997
403998,103998,0,soft,503998
403999,103999,1,nutty,503999
404000,104000,3,nutty,504000
404001,104001,3,spicy,504001
404002,104002,2,earthy,504002
404003,104003,3,fragrant,504003
404004,104004,4,soft,504004
404005,104005,0,velvety,504005
404006,104006,4,spicy,504006
404007,104007,3,delicate,504007
404008,104008,1,fresh,504008
404009,104009,2,juicy,504009
404010,104010,4,soft,504010
404011,104011,3,fresh,504011
404012,104012,5,velvety,504012
404013,104013,0,bone,504013
404014,104014,3,dense,504014
404015,104015,4,medium,504015
404016,104016,0,medium,504016
404017,104017,2,opulent,504017
404018,104018,0,juicy,504018
404019,104019,4,fresh,504019
404020,104020,1,nutty,504020
404021,104021,3,dense,504021
404022,104022,2,fragrant,504022
404023,104023,3,fresh,504023
404024,104024,4,creamy,504024
404025,104025,5,aggressive,504025
404026,104026,0,crisp,504026
404027,104027,2,abundant,504027
404028,104028,0,elegant,504028
404029,104029,4,crisp,504029
404030,104030,1,medium,504030
404031,104031,2,dry,504031
404032,104032,3,delicate,504032
404033,104033,5,nutty,504033
404034,104034,2,unoaked,504034
404035,104035,5,nutty,504035
404036,104036,5,dry,504036
404037,104037,2,medium,504037
404038,104038,0,unoaked,504038
404039,104039,5,earthy,504039
404040,104040,5,nutty,504040
404041,104041,3,sweet,504041
404042,104042,4,unoaked,504042
404043,104043,2,abundant,504043
404044,104044,5,elegant,504044
404045,104045,2,fresh,504045
404046,104046,1,medium,504046
404047,104047,0,sweet,504047
404048,104048,3,fragrant,504048
404049,104049,4,creamy,504049
404050,104050,1,fresh,504050
404051,104051,5,spicy,504051
404052,104052,3,dense,504052
404053,104053,3,elegant,504053
404054,104054,1,earthy,504054
404055,104055,3,earthy,504055
404056,104056,3,dense,504056
404057,104057,3,unoaked,504057
404058,104058,5,creamy,504058
404059,104059,3,delicate,504059
404060,104060,0,creamy,504060
404061,104061,1,sweet,504061
404062,104062,0,juicy,504062
404063,104063,5,juicy,504063
404064,104064,0,sweet,504064
404065,104065,2,juicy,504065
404066,104066,4,bone,504066
404067,104067,3,dry,504067
404068,104068,0,unoaked,504068
404069,104069,4,nutty,504069
404070,104070,2,earthy,504070
404071,104071,0,fresh,504071
404072,104072,4,nutty,504072
404073,104073,2,bone,504073
404074,104074,0,juicy,504074
404075,104075,3,juicy,504075
404076,104076,0,dry,504076
404077,104077,5,fragrant,504077
404078,104078,4,unoaked,504078
404079,104079,5,elegant,504079
404080,104080,3,opulent,504080
404081,104081,5,opulent,504081
404082,104082,4,abundant,504082
404083,104083,2,abundant,504083
404084,104084,3,sweet,504084
404085,104085,0,dense,504085
404086,104086,1,fresh,504086
404087,104087,3,bone,504087
404088,104088,5,abundant,504088
404089,104089,1,unoaked,504089
404090,104090,3,dry,504090
404091,104091,0,velvety,504091
404092,104092,0,earthy,504092
404093,104093,0,spicy,504093
404094,104094,0,delicate,504094
404095,104095,3,creamy,504095
404096,104096,1,nutty,504096
404097,104097,1,fragrant,504097
404098,104098,3,elegant,504098
404099,104099,4,aggressive,504099
404100,104100,2,fresh,504100
404101,104101,0,sweet,504101
404102,104102,2,fresh,504102
404103,104103,5,opulent,504103
404104,104104,5,nutty,504104
404105,104105,2,bone,504105
404106,104106,1,fresh,504106
404107,104107,0,nutty,504107
404108,104108,3,dense,504108
404109,104109,4,unoaked,504109
404110,104110,5,opulent,504110
404111,104111,4,unoaked,504111
404112,104112,4,sweet,504112
404113,104113,4,spicy,504113
404114,104114,2,velvety,504114
404115,104115,0,delicate,504115
404116,104116,5,soft,504116
404117,104117,1,abundant,504117
404118,104118,4,aggressive,504118
404119,104119,2,sweet,504119
404120,104120,0,juicy,504120
404121,104121,0,spicy,504121
404122,104122,2,crisp,504122
404123,104123,5,crisp,504123
404124,104124,0,nutty,504124
404125,104125,3,fragrant,504125
404126,104126,0,sweet,504126
404127,104127,1,fragrant,504127
404128,104128,2,unoaked,504128
404129,104129,5,fragrant,504129
404130,104130,5,fresh,504130
404131,104131,2,crisp,504131
404132,104132,2,crisp,504132
404133,104133,0,soft,504133
404134,104134,2,abundant,504134
404135,104135,3,bone,504135
404136,104136,4,medium,504136
404137,104137,5,medium,504137
404138,104138,5,nutty,504138
404139,104139,3,dry,504139
404140,104140,3,medium,504140
404141,104141,0,juicy,504141
404142,104142,5,earthy,504142
404143,104143,5,dense,504143
404144,104144,2,aggressive,504144
404145,104145,5,sweet,504145
404146,104146,4,dense,504146
404147,104147,5,delicate,504147
404148,104148,5,dense,504148
404149,104149,0,juicy,504149
404150,104150,0,aggressive,504150
404151,104151,1,aggressive,504151
404152,104152,3,crisp,504152
404153,104153,2,juicy,504153
404154,104154,3,dry,504154
404155,104155,1,sweet,504155
404156,104156,1,soft,504156
404157,104157,0,abundant,504157
404158,104158,0,sweet,504158
404159,104159,1,fragrant,504159
404160,104160,0,sweet,504160
404161,104161,0,crisp,504161
404162,104162,2,silky,504162
404163,104163,3,opulent,504163
404164,104164,1,abundant,504164
404165,104165,0,dry,504165
404166,104166,0,creamy,504166
404167,104167,5,fresh,504167
404168,104168,1,soft,504168
404169,104169,3,earthy,504169
404170,104170,1,aggressive,504170
404171,104171,1,nutty,504171
404172,104172,0,silky,504172
404173,104173,4,spicy,504173
404174,104174,5,dry,504174
404175,104175,3,delicate,504175
404176,104176,2,abundant,504176
404177,104177,2,fragrant,504177
404178,104178,0,abundant,504178
404179,104179,0,medium,504179
404180,104180,4,fresh,504180
404181,104181,5,bone,504181
404182,104182,4,medium,504182
404183,104183,3,elegant,504183
404184,104184,0,opulent,504184
404185,104185,3,medium,504185
404186,104186,2,bone,504186
404187,104187,0,dense,504187
404188,104188,4,nutty,504188
404189,104189,0,bone,504189
404190,104190,5,bone,504190
404191,104191,2,medium,504191
404192,104192,0,dry,504192
404193,104193,1,unoaked,504193
404194,104194,4,earthy,504194
404195,104195,2,earthy,504195
404196,104196,5,unoaked,504196
404197,104197,0,soft,504197
404198,104198,3,soft,504198
404199,104199,0,soft,504199
404200,104200,4,creamy,504200
404201,104201,3,fresh,504201
404202,104202,5,fragrant,504202
404203,104203,3,opulent,504203
404204,104204,3,soft,504204
404205,104205,3,soft,504205
404206,104206,4,dense,504206
404207,104207,5,soft,504207
404208,104208,0,elegant,504208
404209,104209,3,abundant,504209
404210,104210,4,silky,504210
404211,104211,3,juicy,504211
404212,104212,5,elegant,504212
404213,104213,2,juicy,504213
404214,104214,1,nutty,504214
404215,104215,5,aggressive,504215
404216,104216,2,earthy,504216
404217,104217,1,opulent,504217
404218,104218,2,velvety,504218
404219,104219,4,medium,504219
404220,104220,2,earthy,504220
404221,104221,5,aggressive,504221
404222,104222,2,earthy,504222
404223,104223,0,silky,504223
404224,104224,4,creamy,504224
404225,104225,2,sweet,504225
404226,104226,3,sweet,504226
404227,104227,5,abundant,504227
404228,104228,5,fragrant,504228
404229,104229,0,fragrant,504229
404230,104230,3,nutty,504230
404231,104231,0,sweet,504231
404232,104232,0,fresh,504232
404233,104233,3,elegant,504233
404234,104234,1,dense,504234
404235,104235,2,creamy,504235
404236,104236,3,earthy,504236
404237,104237,4,crisp,504237
404238,104238,5,unoaked,504238
404239,104239,4,aggressive,504239
404240,104240,3,elegant,504240
404241,104241,3,soft,504241
404242,104242,4,spicy,504242
404243,104243,5,opulent,504243
404244,104244,4,dense,504244
404245,104245,3,crisp,504245
404246,104246,4,velvety,504246
404247,104247,3,unoaked,504247
404248,104248,1,dry,504248
404249,104249,1,abundant,504249
404250,104250,2,delicate,504250
404251,104251,3,unoaked,504251
404252,104252,0,creamy,504252
404253,104253,1,fresh,504253
404254,104254,2,medium,504254
404255,104255,3,bone,504255
404256,104256,2,opulent,504256
404257,104257,4,silky,504257
404258,104258,2,silky,504258
404259,104259,1,delicate,504259
404260,104260,4,nutty,504260
404261,104261,2,fragrant,504261
404262,104262,5,fragrant,504262
404263,104263,4,velvety,504263
404264,104264,4,juicy,504264
404265,104265,1,opulent,504265
404266,104266,5,earthy,504266
404267,104267,5,fresh,504267
404268,104268,3,abundant,504268
404269,104269,1,delicate,504269
404270,104270,4,dry,504270
404271,104271,5,fresh,504271
404272,104272,5,delicate,504272
404273,104273,3,elegant,504273
404274,104274,4,juicy,504274
404275,104275,1,velvety,504275
404276,104276,0,dry,504276
404277,104277,2,creamy,504277
404278,104278,3,soft,504278
404279,104279,3,dense,504279
404280,104280,4,dry,504280
404281,104281,3,sweet,504281
404282,104282,0,spicy,504282
404283,104283,5,earthy,504283
404284,104284,1,spicy,504284
404285,104285,3,medium,504285
404286,104286,4,spicy,504286
404287,104287,1,fragrant,504287
404288,104288,1,earthy,504288
404289,104289,2,aggressive,504289
404290,104290,1,velvety,504290
404291,104291,2,dry,504291
404292,104292,2,fragrant,504292
404293,104293,3,fresh,504293
404294,104294,3,dense,504294
404295,104295,4,elegant,504295
404296,104296,0,elegant,504296
404297,104297,1,dry,504297
404298,104298,3,dense,504298
404299,104299,2,abundant,504299
404300,104300,0,medium,504300
404301,104301,2,earthy,504301
404302,104302,2,delicate,504302
404303,104303,2,silky,504303
404304,104304,3,crisp,504304
404305,104305,5,soft,504305
404306,104306,2,spicy,504306
404307,104307,4,soft,504307
404308,104308,5,delicate,504308
404309,104309,2,aggressive,504309
404310,104310,5,elegant,504310
404311,104311,3,earthy,504311
404312,104312,1,juicy,504312
404313,104313,1,juicy,504313
404314,104314,1,silky,504314
404315,104315,3,aggressive,504315
404316,104316,3,crisp,504316
404317,104317,5,fresh,504317
404318,104318,3,aggressive,504318
404319,104319,4,crisp,504319
404320,104320,0,sweet,504320
404321,104321,0,silky,504321
404322,104322,1,dense,504322
404323,104323,1,velvety,504323
404324,104324,3,sweet,504324
404325,104325,3,opulent,504325
404326,104326,0,earthy,504326
404327,104327,2,opulent,504327
404328,104328,5,opulent,504328
404329,104329,4,unoaked,504329
404330,104330,2,sweet,504330
404331,104331,1,creamy,504331
404332,104332,1,abundant,504332
404333,104333,5,earthy,504333
404334,104334,0,abundant,504334
404335,104335,1,dense,504335
404336,104336,4,sweet,504336
404337,104337,1,fragrant,504337
404338,104338,2,velvety,504338
404339,104339,3,spicy,504339
404340,104340,0,silky,504340
404341,104341,0,sweet,504341
404342,104342,2,soft,504342
404343,104343,4,crisp,504343
404344,104344,5,soft,504344
404345,104345,5,juicy,504345
404346,104346,3,soft,504346
404347,104347,1,crisp,504347
404348,104348,4,elegant,504348
404349,104349,3,nutty,504349
404350,104350,2,medium,504350
404351,104351,3,opulent,504351
404352,104352,1,medium,504352
404353,104353,4,elegant,504353
404354,104354,0,fragrant,504354
404355,104355,2,delicate,504355
404356,104356,4,dry,504356
404357,104357,1,crisp,504357
404358,104358,4,spicy,504358
404359,104359,0,earthy,504359
404360,104360,1,aggressive,504360
404361,104361,4,velvety,504361
404362,104362,0,fragrant,504362
404363,104363,5,juicy,504363
404364,104364,1,spicy,504364
404365,104365,4,delicate,504365
404366,104366,0,delicate,504366
404367,104367,3,fresh,504367
404368,104368,3,abundant,504368
404369,104369,3,creamy,504369
404370,104370,5,juicy,504370
404371,104371,1,elegant,504371
404372,104372,1,creamy,504372
404373,104373,3,earthy,504373
404374,104374,3,unoaked,504374
404375,104375,2,spicy,504375
404376,104376,0,dense,504376
404377,104377,5,juicy,504377
404378,104378,2,spicy,504378
404379,104379,2,dense,504379
404380,104380,2,delicate,504380
404381,104381,3,silky,504381
404382,104382,2,soft,504382
404383,104383,3,velvety,504383
404384,104384,0,bone,504384
404385,104385,5,silky,504385
404386,104386,3,dense,504386
404387,104387,0,silky,504387
404388,104388,0,sweet,504388
404389,104389,1,elegant,504389
404390,104390,1,elegant,504390
404391,104391,2,dense,504391
404392,104392,5,aggressive,504392
404393,104393,1,bone,504393
404394,104394,3,creamy,504394
404395,104395,2,delicate,504395
404396,104396,5,dense,504396
404397,104397,1,fresh,504397
404398,104398,2,dense,504398
404399,104399,1,creamy,504399
404400,104400,1,juicy,504400
404401,104401,5,nutty,504401
404402,104402,4,aggressive,504402
404403,104403,3,earthy,504403
404404,104404,2,silky,504404
404405,104405,2,delicate,504405
404406,104406,5,earthy,504406
404407,104407,2,spicy,504407
404408,104408,4,dense,504408
404409,104409,5,fragrant,504409
404410,104410,3,crisp,504410
404411,104411,2,abundant,504411
404412,104412,1,sweet,504412
404413,104413,2,creamy,504413
404414,104414,2,delicate,504414
404415,104415,1,juicy,504415
404416,104416,1,medium,504416
404417,104417,5,fresh,504417
404418,104418,5,dry,504418
404419,104419,0,elegant,504419
404420,104420,2,dense,504420
404421,104421,2,opulent,504421
404422,104422,1,delicate,504422
404423,104423,5,soft,504423
404424,104424,1,bone,504424
404425,104425,1,silky,504425
404426,104426,0,soft,504426
404427,104427,3,earthy,504427
404428,104428,0,dense,504428
404429,104429,3,crisp,504429
404430,104430,0,delicate,504430
404431,104431,1,silky,504431
404432,104432,0,velvety,504432
404433,104433,1,crisp,504433
404434,104434,1,aggressive,504434
404435,104435,1,elegant,504435
404436,104436,5,velvety,504436
404437,104437,0,unoaked,504437
404438,104438,1,silky,504438
404439,104439,5,bone,504439
404440,104440,5,aggressive,504440
404441,104441,0,abundant,504441
404442,104442,3,aggressive,504442
404443,104443,3,fresh,504443
404444,104444,4,dry,504444
404445,104445,1,opulent,504445
404446,104446,5,unoaked,504446
404447,104447,3,dense,504447
404448,104448,2,sweet,504448
404449,104449,5,fresh,504449
404450,104450,3,spicy,504450
404451,104451,3,soft,504451
404452,104452,4,creamy,504452
404453,104453,0,abundant,504453
404454,104454,3,delicate,504454
404455,104455,0,fragrant,504455
404456,104456,5,earthy,504456
404457,104457,5,aggressive,504457
404458,104458,1,spicy,504458
404459,104459,5,delicate,504459
404460,104460,4,opulent,504460
404461,104461,5,earthy,504461
404462,104462,4,spicy,504462
404463,104463,5,crisp,504463
404464,104464,3,silky,504464
404465,104465,5,velvety,504465
404466,104466,0,medium,504466
404467,104467,5,dry,504467
404468,104468,2,fragrant,504468
404469,104469,0,juicy,504469
404470,104470,4,unoaked,504470
404471,104471,5,velvety,504471
404472,104472,5,sweet,504472
404473,104473,3,abundant,504473
404474,104474,4,unoaked,504474
404475,104475,4,creamy,504475
404476,104476,2,delicate,504476
404477,104477,4,opulent,504477
404478,104478,5,delicate,504478
404479,104479,2,abundant,504479
404480,104480,3,delicate,504480
404481,104481,1,dry,504481
404482,104482,1,opulent,504482
404483,104483,1,creamy,504483
404484,104484,5,spicy,504484
404485,104485,3,fragrant,504485
404486,104486,1,fresh,504486
404487,104487,0,creamy,504487
404488,104488,4,medium,504488
404489,104489,1,elegant,504489
404490,104490,5,sweet,504490
404491,104491,3,spicy,504491
404492,104492,1,bone,504492
404493,104493,5,sweet,504493
404494,104494,5,juicy,504494
404495,104495,2,fresh,504495
404496,104496,1,bone,504496
404497,104497,2,crisp,504497
404498,104498,2,dry,504498
404499,104499,0,fresh,504499
404500,104500,1,medium,504500
404501,104501,0,delicate,504501
404502,104502,2,bone,504502
404503,104503,2,medium,504503
404504,104504,2,earthy,504504
404505,104505,2,elegant,504505
404506,104506,4,sweet,504506
404507,104507,5,fresh,504507
404508,104508,5,elegant,504508
404509,104509,2,unoaked,504509
404510,104510,4,bone,504510
404511,104511,0,medium,504511
404512,104512,4,silky,504512
404513,104513,1,silky,504513
404514,104514,5,dense,504514
404515,104515,2,dense,504515
404516,104516,3,opulent,504516
404517,104517,4,medium,504517
404518,104518,2,bone,504518
404519,104519,4,fresh,504519
404520,104520,0,nutty,504520
404521,104521,3,soft,504521
404522,104522,5,abundant,504522
404523,104523,3,juicy,504523
404524,104524,3,abundant,504524
404525,104525,5,soft,504525
404526,104526,1,delicate,504526
404527,104527,3,dry,504527
404528,104528,3,opulent,504528
404529,104529,0,unoaked,504529
404530,104530,5,opulent,504530
404531,104531,5,silky,504531
404532,104532,5,opulent,504532
404533,104533,5,soft,504533
404534,104534,4,spicy,504534
404535,104535,3,silky,504535
404536,104536,3,aggressive,504536
404537,104537,2,spicy,504537
404538,104538,2,unoaked,504538
404539,104539,0,fragrant,504539
404540,104540,3,unoaked,504540
404541,104541,3,medium,504541
404542,104542,3,delicate,504542
404543,104543,0,aggressive,504543
404544,104544,3,silky,504544
404545,104545,1,aggressive,504545
404546,104546,2,opulent,504546
404547,104547,4,dry,504547
404548,104548,4,unoaked,504548
404549,104549,0,spicy,504549
404550,104550,4,fragrant,504550
404551,104551,2,spicy,504551
404552,104552,1,medium,504552
404553,104553,1,sweet,504553
404554,104554,5,fresh,504554
404555,104555,2,opulent,504555
404556,104556,3,creamy,504556
404557,104557,2,opulent,504557
404558,104558,4,opulent,504558
404559,104559,5,soft,504559
404560,104560,2,aggressive,504560
404561,104561,2,aggressive,504561
404562,104562,2,medium,504562
404563,104563,2,unoaked,504563
404564,104564,4,silky,504564
404565,104565,1,sweet,504565
404566,104566,2,opulent,504566
404567,104567,1,sweet,504567
404568,104568,0,bone,504568
404569,104569,0,earthy,504569
404570,104570,0,velvety,504570
404571,104571,4,soft,504571
404572,104572,5,aggressive,504572
404573,104573,3,delicate,504573
404574,104574,5,creamy,504574
404575,104575,2,spicy,504575
404576,104576,1,opulent,504576
404577,104577,1,juicy,504577
404578,104578,3,bone,504578
404579,104579,4,creamy,504579
404580,104580,0,aggressive,504580
404581,104581,4,crisp,504581
404582,104582,5,soft,504582
404583,104583,3,dry,504583
404584,104584,3,soft,504584
404585,104585,4,earthy,504585
404586,104586,2,sweet,504586
404587,104587,5,spicy,504587
404588,104588,5,fragrant,504588
404589,104589,0,delicate,504589
404590,104590,4,earthy,504590
404591,104591,0,earthy,504591
404592,104592,0,silky,504592
404593,104593,1,juicy,504593
404594,104594,1,medium,504594
404595,104595,1,velvety,504595
404596,104596,0,creamy,504596
404597,104597,3,unoaked,504597
404598,104598,3,silky,504598
404599,104599,3,fragrant,504599
404600,104600,3,delicate,504600
404601,104601,3,sweet,504601
404602,104602,2,fragrant,504602
404603,104603,5,nutty,504603
404604,104604,4,creamy,504604
404605,104605,2,nutty,504605
404606,104606,3,unoaked,504606
404607,104607,0,dense,504607
404608,104608,4,opulent,504608
404609,104609,5,bone,504609
404610,104610,1,abundant,504610
404611,104611,4,fresh,504611
404612,104612,1,opulent,504612
404613,104613,4,elegant,504613
404614,104614,0,earthy,504614
404615,104615,4,dry,504615
404616,104616,5,silky,504616
404617,104617,1,dense,504617
404618,104618,3,spicy,504618
404619,104619,4,crisp,504619
404620,104620,2,silky,504620
404621,104621,2,fragrant,504621
404622,104622,0,earthy,504622
404623,104623,0,earthy,504623
404624,104624,3,dense,504624
404625,104625,5,velvety,504625
404626,104626,0,elegant,504626
404627,104627,0,dense,504627
404628,104628,1,fragrant,504628
404629,104629,4,sweet,504629
404630,104630,3,abundant,504630
404631,104631,3,medium,504631
404632,104632,4,medium,504632
404633,104633,3,bone,504633
404634,104634,5,dry,504634
404635,104635,3,spicy,504635
404636,104636,1,abundant,504636
404637,104637,4,creamy,504637
404638,104638,4,unoaked,504638
404639,104639,4,elegant,504639
404640,104640,2,elegant,504640
404641,104641,5,silky,504641
404642,104642,5,abundant,504642
404643,104643,1,sweet,504643
404644,104644,5,unoaked,504644
404645,104645,4,fragrant,504645
404646,104646,3,silky,504646
404647,104647,0,juicy,504647
404648,104648,1,nutty,504648
404649,104649,4,opulent,504649
404650,104650,1,creamy,504650
404651,104651,2,creamy,504651
404652,104652,5,crisp,504652
404653,104653,1,silky,504653
404654,104654,5,unoaked,504654
404655,104655,2,velvety,504655
404656,104656,2,abundant,504656
404657,104657,2,silky,504657
404658,104658,0,spicy,504658
404659,104659,4,creamy,504659
404660,104660,2,opulent,504660
404661,104661,4,elegant,504661
404662,104662,1,fresh,504662
404663,104663,5,sweet,504663
404664,104664,5,bone,504664
404665,104665,1,bone,504665
404666,104666,4,elegant,504666
404667,104667,0,spicy,504667
404668,104668,4,velvety,504668
404669,104669,0,bone,504669
404670,104670,1,abundant,504670
404671,104671,4,juicy,504671
404672,104672,4,fresh,504672
404673,104673,4,dry,504673
404674,104674,4,silky,504674
404675,104675,3,delicate,504675
404676,104676,1,delicate,504676
404677,104677,0,bone,504677
404678,104678,2,juicy,504678
404679,104679,5,aggressive,504679
404680,104680,2,creamy,504680
404681,104681,3,opulent,504681
404682,104682,3,nutty,504682
404683,104683,0,juicy,504683
404684,104684,3,creamy,504684
404685,104685,4,opulent,504685
404686,104686,4,fresh,504686
404687,104687,3,elegant,504687
404688,104688,0,soft,504688
404689,104689,5,juicy,504689
404690,104690,4,crisp,504690
404691,104691,5,soft,504691
404692,104692,1,fresh,504692
404693,104693,2,fresh,504693
404694,104694,1,spicy,504694
404695,104695,2,silky,504695
404696,104696,1,fragrant,504696
404697,104697,4,unoaked,504697
404698,104698,3,opulent,504698
404699,104699,2,fresh,504699
404700,104700,0,nutty,504700
404701,104701,0,aggressive,504701
